ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
4	la	_	_	_	_	5	det	_	_	785	O	_
5	scelta	_	_	_	_	3	obj	_	_	786	O	_
6-7	dell'	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	787	O	_
7	l'	_	_	_	_	8	det	_	_	788	O	_
8	Italia	_	_	_	_	5	nmod	_	_	789	O	_
9	,	_	_	_	_	8	punct	_	_	790	O	_
10	che	_	_	_	_	17	obj	_	_	791	O	_
11	lei	_	_	_	_	17	nsubj	_	_	792	O	_
12	,	_	_	_	_	11	punct	_	_	793	O	_
13	signor	_	_	_	_	17	vocative	_	_	794	O	_
14	Presidente	_	_	_	_	13	compound	_	_	795	O	_
15	,	_	_	_	_	11	punct	_	_	796	O	_
16	ha	_	_	_	_	17	aux	_	_	797	O	_
17	ribadito	_	_	_	_	8	acl:relcl	_	_	798	O	_
18-19	nel	_	_	_	_	_	_	_	_	_	_	_
18	in	_	_	_	_	21	case	_	_	799	O	_
19	il	_	_	_	_	21	det	_	_	800	O	_
20	suo	_	_	_	_	21	det:poss	_	_	801	O	_
21	discorso	_	_	_	_	17	obl	_	_	802	O	_
22-23	all'	_	_	_	_	_	_	_	_	_	_	_
22	a	_	_	_	_	24	case	_	_	803	O	_
23	l'	_	_	_	_	24	det	_	_	804	O	_
24	Assemblea	_	_	_	_	21	nmod	_	_	805	O	_
25-26	dell'	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	27	case	_	_	806	O	_
26	l'	_	_	_	_	27	det	_	_	807	O	_
27	ONU	_	_	_	_	24	nmod	_	_	808	O	_
28	,	_	_	_	_	17	punct	_	_	809	O	_
29-30	nel	_	_	_	_	_	_	_	_	_	_	_
29	in	_	_	_	_	31	case	_	_	810	O	_
30	il	_	_	_	_	31	det	_	_	811	O	_
31	settembre	_	_	_	_	17	obl	_	_	812	O	_
32	scorso	_	_	_	_	31	amod	_	_	813	O	_
33	,	_	_	_	_	17	punct	_	_	814	O	_
34	di	_	_	_	_	35	mark	_	_	815	O	_
35	sostenere	_	_	_	_	17	xcomp	_	_	816	O	_
36	il	_	_	_	_	37	det	_	_	817	O	_
37	rafforzamento	_	_	_	_	35	obj	_	_	818	O	_
38-39	delle	_	_	_	_	_	_	_	_	_	_	_
38	di	_	_	_	_	40	case	_	_	819	O	_
39	le	_	_	_	_	40	det	_	_	820	O	_
40	istituzioni	_	_	_	_	37	nmod	_	_	821	O	_
41	multilaterali	_	_	_	_	40	amod	_	_	822	O	_
42	e	_	_	_	_	43	cc	_	_	823	O	_
43	sovranazionali	_	_	_	_	41	conj	_	_	824	O	_
44-45	dotandole	_	_	_	_	_	_	_	_	_	_	_
44	dotando	_	_	_	_	35	advcl	_	_	825	O	_
45	le	_	_	_	_	44	obj	_	_	826	O	_
46	di	_	_	_	_	47	case	_	_	827	O	_
47	poteri	_	_	_	_	44	obl	_	_	828	O	_
48	,	_	_	_	_	49	punct	_	_	829	O	_
49	strumenti	_	_	_	_	47	conj	_	_	830	O	_
50	e	_	_	_	_	51	cc	_	_	831	O	_
51	risorse	_	_	_	_	47	conj	_	_	832	O	_
52	necessari	_	_	_	_	51	amod	_	_	833	O	_
53	a	_	_	_	_	54	mark	_	_	834	O	_
54	esercitare	_	_	_	_	52	advcl	_	_	835	O	_
55	la	_	_	_	_	57	det	_	_	836	O	_
56	loro	_	_	_	_	57	det:poss	_	_	837	O	_
57	funzione	_	_	_	_	54	obj	_	_	838	O	_
58	di	_	_	_	_	59	case	_	_	839	O	_
59	governance	_	_	_	_	57	nmod	_	_	840	O	_
60	.	_	_	_	_	3	punct	_	_	841	O	_
# sent_id = 26
# text = Questo vale anche per l'Europa, che è vitalmente interessata e direttamente investita da ciò che accade in quella regione strategica che va dallo Stretto di Gibilterra al Golfo Persico.
1	Questo	_	_	_	_	2	nsubj	_	_	842	O	_
2	vale	_	_	_	_	0	root	_	_	843	O	_
3	anche	_	_	_	_	6	advmod	_	_	844	O	_
4	per	_	_	_	_	6	case	_	_	845	O	_
5	l'	_	_	_	_	6	det	_	_	846	O	_
6	Europa	_	_	_	_	2	obl	_	_	847	O	_
7	,	_	_	_	_	6	punct	_	_	848	O	_
8	che	_	_	_	_	11	nsubj:pass	_	_	849	O	_
9	è	_	_	_	_	11	cop	_	_	850	O	_
10	vitalmente	_	_	_	_	11	advmod	_	_	851	O	_
11	interessata	_	_	_	_	6	acl:relcl	_	_	852	O	_
12	e	_	_	_	_	14	cc	_	_	853	O	_
13	direttamente	_	_	_	_	14	advmod	_	_	854	O	_
14	investita	_	_	_	_	11	conj	_	_	855	O	_
15	da	_	_	_	_	16	case	_	_	856	O	_
16	ciò	_	_	_	_	14	obl:agent	_	_	857	O	_
17	che	_	_	_	_	18	nsubj	_	_	858	O	_
18	accade	_	_	_	_	16	acl:relcl	_	_	859	O	_
19	in	_	_	_	_	21	case	_	_	860	O	_
20	quella	_	_	_	_	21	det	_	_	861	O	_
21	regione	_	_	_	_	18	obl	_	_	862	O	_
22	strategica	_	_	_	_	21	amod	_	_	863	O	_
23	che	_	_	_	_	24	nsubj	_	_	864	O	_
24	va	_	_	_	_	21	acl:relcl	_	_	865	O	_
25-26	dallo	_	_	_	_	_	_	_	_	_	_	_
25	da	_	_	_	_	27	case	_	_	866	O	_
26	lo	_	_	_	_	27	det	_	_	867	O	_
27	Stretto	_	_	_	_	24	obl	_	_	868	O	_
28	di	_	_	_	_	29	case	_	_	869	O	_
29	Gibilterra	_	_	_	_	27	nmod	_	_	870	O	_
30-31	al	_	_	_	_	_	_	_	_	_	_	_
30	a	_	_	_	_	32	case	_	_	871	O	_
31	il	_	_	_	_	32	det	_	_	872	O	_
32	Golfo	_	_	_	_	24	obl	_	_	873	O	_
33	Persico	_	_	_	_	32	flat:name	_	_	874	O	_
34	.	_	_	_	_	2	punct	_	_	875	O	_
# sent_id = 27
# text = Basterebbe pensare a come la crisi siriana - e la crisi di altri Paesi mediterranei - abbia generato imponenti flussi di profughi e di migranti, approdati in Italia e in Europa, per comprendere che quel che accade là ci riguarda direttamente.
1	Basterebbe	_	_	_	_	0	root	_	_	876	O	_
2	pensare	_	_	_	_	1	csubj	_	_	877	O	_
3	a	_	_	_	_	18	mark	_	_	878	O	_
4	come	_	_	_	_	3	fixed	_	_	879	O	_
5	la	_	_	_	_	6	det	_	_	880	O	_
6	crisi	_	_	_	_	18	nsubj	_	_	881	O	_
7	siriana	_	_	_	_	6	amod	_	_	882	O	_
8	-	_	_	_	_	11	punct	_	_	883	O	_
9	e	_	_	_	_	11	cc	_	_	884	O	_
10	la	_	_	_	_	11	det	_	_	885	O	_
11	crisi	_	_	_	_	6	conj	_	_	886	O	_
12	di	_	_	_	_	14	case	_	_	887	O	_
13	altri	_	_	_	_	14	det	_	_	888	O	_
14	Paesi	_	_	_	_	11	nmod	_	_	889	O	_
15	mediterranei	_	_	_	_	14	amod	_	_	890	O	_
16	-	_	_	_	_	11	punct	_	_	891	O	_
17	abbia	_	_	_	_	18	aux	_	_	892	O	_
18	generato	_	_	_	_	2	ccomp	_	_	893	O	_
19	imponenti	_	_	_	_	20	amod	_	_	894	O	_
20	flussi	_	_	_	_	18	obj	_	_	895	O	_
21	di	_	_	_	_	22	case	_	_	896	O	_
22	profughi	_	_	_	_	20	nmod	_	_	897	O	_
23	e	_	_	_	_	25	cc	_	_	898	O	_
24	di	_	_	_	_	25	case	_	_	899	O	_
25	migranti	_	_	_	_	22	conj	_	_	900	O	_
26	,	_	_	_	_	25	punct	_	_	901	O	_
27	approdati	_	_	_	_	25	acl	_	_	902	O	_
28	in	_	_	_	_	29	case	_	_	903	O	_
29	Italia	_	_	_	_	27	obl	_	_	904	O	_
30	e	_	_	_	_	32	cc	_	_	905	O	_
31	in	_	_	_	_	32	case	_	_	906	O	_
32	Europa	_	_	_	_	29	conj	_	_	907	O	_
33	,	_	_	_	_	18	punct	_	_	908	O	_
34	per	_	_	_	_	35	mark	_	_	909	O	_
35	comprendere	_	_	_	_	18	advcl	_	_	910	O	_
36	che	_	_	_	_	42	mark	_	_	911	O	_
37	quel	_	_	_	_	42	nsubj	_	_	912	O	_
38	che	_	_	_	_	39	nsubj	_	_	913	O	_
39	accade	_	_	_	_	37	acl:relcl	_	_	914	O	_
40	là	_	_	_	_	39	advmod	_	_	915	O	_
41	ci	_	_	_	_	42	obj	_	_	916	O	_
42	riguarda	_	_	_	_	35	ccomp	_	_	917	O	_
43	direttamente	_	_	_	_	42	advmod	_	_	918	O	_
44	.	_	_	_	_	1	punct	_	_	919	O	_
# sent_id = 28
# text = Ma proprio per questo, anche l'Unione europea deve fare un salto di qualità:
1	Ma	_	_	_	_	11	cc	_	_	920	O	_
2	proprio	_	_	_	_	4	advmod	_	_	921	O	_
3	per	_	_	_	_	4	case	_	_	922	O	_
4	questo	_	_	_	_	11	obl	_	_	923	O	_
5	,	_	_	_	_	4	punct	_	_	924	O	_
6	anche	_	_	_	_	8	advmod	_	_	925	O	_
7	l'	_	_	_	_	8	det	_	_	926	O	_
8	Unione	_	_	_	_	11	nsubj	_	_	927	O	_
9	europea	_	_	_	_	8	flat:name	_	_	928	O	_
10	deve	_	_	_	_	11	aux	_	_	929	O	_
11	fare	_	_	_	_	0	root	_	_	930	O	_
12	un	_	_	_	_	13	det	_	_	931	O	_
13	salto	_	_	_	_	11	obj	_	_	932	O	_
14	di	_	_	_	_	15	case	_	_	933	O	_
15	qualità	_	_	_	_	13	nmod	_	_	934	O	_
16	:	_	_	_	_	11	punct	_	_	935	O	_
# sent_id = 29
# text = per contare bisogna parlare con una sola voce, bisogna agire con una sola mano (Applausi dei deputati del gruppo Partito Democratico), mentre, di fronte alle tante crisi che scuotono il Mediterraneo e il Medio Oriente, molte nazioni europee, a partire dalle più potenti, tendono ad agire in proprio.
1	per	_	_	_	_	2	mark	_	_	936	O	_
2	contare	_	_	_	_	3	advcl	_	_	937	O	_
3	bisogna	_	_	_	_	0	root	_	_	938	O	_
4	parlare	_	_	_	_	3	ccomp	_	_	939	O	_
5	con	_	_	_	_	8	case	_	_	940	O	_
6	una	_	_	_	_	8	det	_	_	941	O	_
7	sola	_	_	_	_	8	amod	_	_	942	O	_
8	voce	_	_	_	_	4	obl	_	_	943	O	_
9	,	_	_	_	_	10	punct	_	_	944	O	_
10	bisogna	_	_	_	_	3	conj	_	_	945	O	_
11	agire	_	_	_	_	10	ccomp	_	_	946	O	_
12	con	_	_	_	_	15	case	_	_	947	O	_
13	una	_	_	_	_	15	det	_	_	948	O	_
14	sola	_	_	_	_	15	amod	_	_	949	O	_
15	mano	_	_	_	_	11	obl	_	_	950	O	_
16	(	_	_	_	_	17	punct	_	_	951	DESCR.	DESCR.
17	Applausi	_	_	_	_	11	obl	_	_	952	DESCR.	DESCR.
18-19	dei	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	953	DESCR.	DESCR.
19	i	_	_	_	_	20	det	_	_	954	DESCR.	DESCR.
20	deputati	_	_	_	_	17	nmod	_	_	955	DESCR.	DESCR.
21-22	del	_	_	_	_	_	_	_	_	_	_	_
21	di	_	_	_	_	23	case	_	_	956	DESCR.	DESCR.
22	il	_	_	_	_	23	det	_	_	957	DESCR.	DESCR.
23	gruppo	_	_	_	_	20	nmod	_	_	958	DESCR.	DESCR.
24	Partito	_	_	_	_	23	nmod	_	_	959	DESCR.	DESCR.
25	Democratico	_	_	_	_	24	flat:name	_	_	960	DESCR.	DESCR.
26	)	_	_	_	_	17	punct	_	_	961	DESCR.	DESCR.
27	,	_	_	_	_	3	punct	_	_	962	O	_
28	mentre	_	_	_	_	56	mark	_	_	963	O	_
29	,	_	_	_	_	56	punct	_	_	964	O	_
30	di	_	_	_	_	31	case	_	_	965	O	_
31	fronte	_	_	_	_	56	obl	_	_	966	O	_
32-33	alle	_	_	_	_	_	_	_	_	_	_	_
32	a	_	_	_	_	35	case	_	_	967	O	_
33	le	_	_	_	_	35	det	_	_	968	O	_
34	tante	_	_	_	_	35	det	_	_	969	O	_
35	crisi	_	_	_	_	31	nmod	_	_	970	O	_
36	che	_	_	_	_	37	nsubj	_	_	971	O	_
37	scuotono	_	_	_	_	35	acl:relcl	_	_	972	O	_
38	il	_	_	_	_	39	det	_	_	973	O	_
39	Mediterraneo	_	_	_	_	37	obj	_	_	974	O	_
40	e	_	_	_	_	42	cc	_	_	975	O	_
41	il	_	_	_	_	42	det	_	_	976	O	_
42	Medio	_	_	_	_	39	conj	_	_	977	O	_
43	Oriente	_	_	_	_	42	flat:name	_	_	978	O	_
44	,	_	_	_	_	31	punct	_	_	979	O	_
45	molte	_	_	_	_	46	det	_	_	980	O	_
46	nazioni	_	_	_	_	56	nsubj	_	_	981	O	_
47	europee	_	_	_	_	46	amod	_	_	982	O	_
48	,	_	_	_	_	46	punct	_	_	983	O	_
49	a	_	_	_	_	50	mark	_	_	984	O	_
50	partire	_	_	_	_	46	acl	_	_	985	O	_
51-52	dalle	_	_	_	_	_	_	_	_	_	_	_
51	da	_	_	_	_	54	case	_	_	986	O	_
52	le	_	_	_	_	54	det	_	_	987	O	_
53	più	_	_	_	_	54	advmod	_	_	988	O	_
54	potenti	_	_	_	_	50	obl	_	_	989	O	_
55	,	_	_	_	_	31	punct	_	_	990	O	_
56	tendono	_	_	_	_	3	conj	_	_	991	O	_
57	ad	_	_	_	_	58	mark	_	_	992	O	_
58	agire	_	_	_	_	56	xcomp	_	_	993	O	_
59	in	_	_	_	_	60	case	_	_	994	O	_
60	proprio	_	_	_	_	58	obl	_	_	995	O	_
61	.	_	_	_	_	3	punct	_	_	996	O	_
# sent_id = 30
# text = Il risultato è una Babele di azioni che non consente di arginare i conflitti, riduce l'autorevolezza, la credibilità e la capacità di azione dell'Unione europea.
1	Il	_	_	_	_	2	det	_	_	997	 	 
2	risultato	_	_	_	_	5	nsubj	_	_	998	 	 
3	è	_	_	_	_	5	cop	_	_	999	 	 
4	una	_	_	_	_	5	det	_	_	1000	 	 
5	Babele	_	_	_	_	0	root	_	_	1001	 	 
6	di	_	_	_	_	7	case	_	_	1002	 	 
7	azioni	_	_	_	_	5	nmod	_	_	1003	 	 
8	che	_	_	_	_	10	nsubj	_	_	1004	 	 
9	non	_	_	_	_	10	advmod	_	_	1005	 	 
10	consente	_	_	_	_	5	acl:relcl	_	_	1006	 	 
11	di	_	_	_	_	12	mark	_	_	1007	 	 
12	arginare	_	_	_	_	10	ccomp	_	_	1008	 	 
13	i	_	_	_	_	14	det	_	_	1009	 	 
14	conflitti	_	_	_	_	12	obj	_	_	1010	 	 
15	,	_	_	_	_	16	punct	_	_	1011	 	 
16	riduce	_	_	_	_	5	conj	_	_	1012	 	 
17	l'	_	_	_	_	18	det	_	_	1013	 	 
18	autorevolezza	_	_	_	_	16	obj	_	_	1014	 	 
19	,	_	_	_	_	21	punct	_	_	1015	 	 
20	la	_	_	_	_	21	det	_	_	1016	 	 
21	credibilità	_	_	_	_	18	conj	_	_	1017	 	 
22	e	_	_	_	_	24	cc	_	_	1018	 	 
23	la	_	_	_	_	24	det	_	_	1019	 	 
24	capacità	_	_	_	_	18	conj	_	_	1020	 	 
25	di	_	_	_	_	26	case	_	_	1021	 	 
26	azione	_	_	_	_	24	nmod	_	_	1022	 	 
27-28	dell'	_	_	_	_	_	_	_	_	_	_	_
27	di	_	_	_	_	29	case	_	_	1023	 	 
28	l'	_	_	_	_	29	det	_	_	1024	 	 
29	Unione	_	_	_	_	26	nmod	_	_	1025	 	 
30	europea	_	_	_	_	29	flat:name	_	_	1026	 	 
31	.	_	_	_	_	5	punct	_	_	1027	 	 
# sent_id = 31
# text = E se un merito va riconosciuto all'Italia - e io credo che lo dovremmo rivendicare di più tutti, al di là delle appartenenze politiche singole di ciascuno di noi -, è che l'Italia ha sempre pensato e compiuto le proprie scelte di politica estera dentro la dimensione europea, scegliendo non l'effimero prestigio di avventure solitarie, ma l'impegno a far sì che l'Unione europea potesse esprimere una politica efficace nell'interesse comune di tutti i suoi Paesi membri e, in primo luogo, di tutti i cittadini europei.
1	E	_	_	_	_	37	cc	_	_	1028	 	 
2	se	_	_	_	_	6	mark	_	_	1029	 	 
3	un	_	_	_	_	4	det	_	_	1030	 	 
4	merito	_	_	_	_	6	nsubj:pass	_	_	1031	 	 
5	va	_	_	_	_	6	aux:pass	_	_	1032	 	 
6	riconosciuto	_	_	_	_	37	advcl	_	_	1033	 	 
7-8	all'	_	_	_	_	_	_	_	_	_	_	_
7	a	_	_	_	_	9	case	_	_	1034	 	 
8	l'	_	_	_	_	9	det	_	_	1035	 	 
9	Italia	_	_	_	_	6	obl	_	_	1036	 	 
10	-	_	_	_	_	13	punct	_	_	1037	 	 
11	e	_	_	_	_	13	cc	_	_	1038	 	 
12	io	_	_	_	_	13	nsubj	_	_	1039	 	 
13	credo	_	_	_	_	6	conj	_	_	1040	 	 
14	che	_	_	_	_	17	mark	_	_	1041	 	 
15	lo	_	_	_	_	17	obj	_	_	1042	 	 
16	dovremmo	_	_	_	_	17	aux	_	_	1043	 	 
17	rivendicare	_	_	_	_	13	ccomp	_	_	1044	 	 
18	di	_	_	_	_	19	case	_	_	1045	 	 
19	più	_	_	_	_	17	advmod	_	_	1046	 	 
20	tutti	_	_	_	_	17	nsubj	_	_	1047	 	 
21	,	_	_	_	_	17	punct	_	_	1048	 	 
22-23	al	_	_	_	_	_	_	_	_	_	_	_
22	a	_	_	_	_	25	case	_	_	1049	 	 
23	il	_	_	_	_	25	det	_	_	1050	 	 
24	di	_	_	_	_	25	case	_	_	1051	 	 
25	là	_	_	_	_	28	advmod	_	_	1052	 	 
26-27	delle	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	1053	 	 
27	le	_	_	_	_	28	det	_	_	1054	 	 
28	appartenenze	_	_	_	_	17	obl	_	_	1055	 	 
29	politiche	_	_	_	_	28	amod	_	_	1056	 	 
30	singole	_	_	_	_	28	amod	_	_	1057	 	 
31	di	_	_	_	_	32	case	_	_	1058	 	 
32	ciascuno	_	_	_	_	28	nmod	_	_	1059	 	 
33	di	_	_	_	_	34	case	_	_	1060	 	 
34	noi	_	_	_	_	32	nmod	_	_	1061	 	 
35	-	_	_	_	_	13	punct	_	_	1062	 	 
36	,	_	_	_	_	6	punct	_	_	1063	 	 
37	è	_	_	_	_	0	root	_	_	1064	 	 
38	che	_	_	_	_	43	mark	_	_	1065	 	 
39	l'	_	_	_	_	40	det	_	_	1066	 	 
40	Italia	_	_	_	_	43	nsubj	_	_	1067	 	 
41	ha	_	_	_	_	43	aux	_	_	1068	 	 
42	sempre	_	_	_	_	43	advmod	_	_	1069	 	 
43	pensato	_	_	_	_	37	ccomp	_	_	1070	 	 
44	e	_	_	_	_	45	cc	_	_	1071	 	 
45	compiuto	_	_	_	_	43	conj	_	_	1072	 	 
46	le	_	_	_	_	48	det	_	_	1073	 	 
47	proprie	_	_	_	_	48	det:poss	_	_	1074	 	 
48	scelte	_	_	_	_	45	obj	_	_	1075	 	 
49	di	_	_	_	_	50	case	_	_	1076	 	 
50	politica	_	_	_	_	48	nmod	_	_	1077	 	 
51	estera	_	_	_	_	50	amod	_	_	1078	 	 
52	dentro	_	_	_	_	54	case	_	_	1079	 	 
53	la	_	_	_	_	54	det	_	_	1080	 	 
54	dimensione	_	_	_	_	45	obl	_	_	1081	 	 
55	europea	_	_	_	_	54	amod	_	_	1082	 	 
56	,	_	_	_	_	45	punct	_	_	1083	 	 
57	scegliendo	_	_	_	_	45	advcl	_	_	1084	 	 
58	non	_	_	_	_	61	advmod	_	_	1085	 	 
59	l'	_	_	_	_	61	det	_	_	1086	 	 
60	effimero	_	_	_	_	61	amod	_	_	1087	 	 
61	prestigio	_	_	_	_	57	obj	_	_	1088	 	 
62	di	_	_	_	_	63	case	_	_	1089	 	 
63	avventure	_	_	_	_	61	nmod	_	_	1090	 	 
64	solitarie	_	_	_	_	63	amod	_	_	1091	 	 
65	,	_	_	_	_	68	punct	_	_	1092	 	 
66	ma	_	_	_	_	68	cc	_	_	1093	 	 
67	l'	_	_	_	_	68	det	_	_	1094	 	 
68	impegno	_	_	_	_	61	conj	_	_	1095	 	 
69	a	_	_	_	_	70	mark	_	_	1096	 	 
70	far	_	_	_	_	68	acl	_	_	1097	 	 
71	sì	_	_	_	_	70	advmod	_	_	1098	 	 
72	che	_	_	_	_	77	mark	_	_	1099	 	 
73	l'	_	_	_	_	74	det	_	_	1100	 	 
74	Unione	_	_	_	_	77	nsubj	_	_	1101	 	 
75	europea	_	_	_	_	74	flat:name	_	_	1102	 	 
76	potesse	_	_	_	_	77	aux	_	_	1103	 	 
77	esprimere	_	_	_	_	70	ccomp	_	_	1104	 	 
78	una	_	_	_	_	79	det	_	_	1105	 	 
79	politica	_	_	_	_	77	obj	_	_	1106	 	 
80	efficace	_	_	_	_	79	amod	_	_	1107	 	 
81-82	nell'	_	_	_	_	_	_	_	_	_	_	_
81	in	_	_	_	_	83	case	_	_	1108	 	 
82	l'	_	_	_	_	83	det	_	_	1109	 	 
83	interesse	_	_	_	_	77	obl	_	_	1110	 	 
84	comune	_	_	_	_	83	amod	_	_	1111	 	 
85	di	_	_	_	_	89	case	_	_	1112	 	 
86	tutti	_	_	_	_	89	det:predet	_	_	1113	 	 
87	i	_	_	_	_	89	det	_	_	1114	 	 
88	suoi	_	_	_	_	89	det:poss	_	_	1115	 	 
89	Paesi	_	_	_	_	83	nmod	_	_	1116	 	 
90	membri	_	_	_	_	89	compound	_	_	1117	 	 
91	e	_	_	_	_	100	cc	_	_	1118	 	 
92	,	_	_	_	_	95	punct	_	_	1119	 	 
93	in	_	_	_	_	95	case	_	_	1120	 	 
94	primo	_	_	_	_	95	amod	_	_	1121	 	 
95	luogo	_	_	_	_	100	nmod	_	_	1122	 	 
96	,	_	_	_	_	95	punct	_	_	1123	 	 
97	di	_	_	_	_	100	case	_	_	1124	 	 
98	tutti	_	_	_	_	100	det:predet	_	_	1125	 	 
99	i	_	_	_	_	100	det	_	_	1126	 	 
100	cittadini	_	_	_	_	89	conj	_	_	1127	 	 
101	europei	_	_	_	_	100	amod	_	_	1128	 	 
102	.	_	_	_	_	37	punct	_	_	1129	 	 
# sent_id = 32
# text = Per tutte queste ragioni, consideriamo un passaggio importante la Conferenza internazionale che l'ONU e l'Unione europea hanno convocato per il prossimo 24 aprile, tra qualche giorno, a Bruxelles, con la presenza di tutti i protagonisti di quel teatro.
1	Per	_	_	_	_	4	case	_	_	1130	?	?
2	tutte	_	_	_	_	4	det:predet	_	_	1131	?	?
3	queste	_	_	_	_	4	det	_	_	1132	?	?
4	ragioni	_	_	_	_	6	obl	_	_	1133	?	?
5	,	_	_	_	_	4	punct	_	_	1134	?	?
6	consideriamo	_	_	_	_	0	root	_	_	1135	?	?
7	un	_	_	_	_	8	det	_	_	1136	?	?
8	passaggio	_	_	_	_	6	xcomp	_	_	1137	?	?
9	importante	_	_	_	_	8	amod	_	_	1138	?	?
10	la	_	_	_	_	11	det	_	_	1139	?	?
11	Conferenza	_	_	_	_	6	obj	_	_	1140	?	?
12	internazionale	_	_	_	_	11	amod	_	_	1141	?	?
13	che	_	_	_	_	21	obj	_	_	1142	?	?
14	l'	_	_	_	_	15	det	_	_	1143	?	?
15	ONU	_	_	_	_	21	nsubj	_	_	1144	?	?
16	e	_	_	_	_	18	cc	_	_	1145	?	?
17	l'	_	_	_	_	18	det	_	_	1146	?	?
18	Unione	_	_	_	_	15	conj	_	_	1147	?	?
19	europea	_	_	_	_	18	flat:name	_	_	1148	?	?
20	hanno	_	_	_	_	21	aux	_	_	1149	?	?
21	convocato	_	_	_	_	11	acl:relcl	_	_	1150	?	?
22	per	_	_	_	_	25	case	_	_	1151	?	?
23	il	_	_	_	_	25	det	_	_	1152	?	?
24	prossimo	_	_	_	_	25	amod	_	_	1153	?	?
25	24	_	_	_	_	21	obl	_	_	1154	?	?
26	aprile	_	_	_	_	25	flat	_	_	1155	?	?
27	,	_	_	_	_	21	punct	_	_	1156	?	?
28	tra	_	_	_	_	30	case	_	_	1157	?	?
29	qualche	_	_	_	_	30	det	_	_	1158	?	?
30	giorno	_	_	_	_	21	obl	_	_	1159	?	?
31	,	_	_	_	_	21	punct	_	_	1160	?	?
32	a	_	_	_	_	33	case	_	_	1161	?	?
33	Bruxelles	_	_	_	_	21	obl	_	_	1162	?	?
34	,	_	_	_	_	21	punct	_	_	1163	?	?
35	con	_	_	_	_	37	case	_	_	1164	?	?
36	la	_	_	_	_	37	det	_	_	1165	?	?
37	presenza	_	_	_	_	21	obl	_	_	1166	?	?
38	di	_	_	_	_	41	case	_	_	1167	?	?
39	tutti	_	_	_	_	41	det:predet	_	_	1168	?	?
40	i	_	_	_	_	41	det	_	_	1169	?	?
41	protagonisti	_	_	_	_	37	nmod	_	_	1170	?	?
42	di	_	_	_	_	44	case	_	_	1171	?	?
43	quel	_	_	_	_	44	det	_	_	1172	?	?
44	teatro	_	_	_	_	41	nmod	_	_	1173	?	?
45	.	_	_	_	_	6	punct	_	_	1174	?	?
# sent_id = 33
# text = La Conferenza deve essere l'occasione per aprire una fase nuova, sospendere il ricorso alle armi, attivare un corposo programma di interventi umanitari, rilanciare il negoziato tra le parti.
1	La	_	_	_	_	2	det	_	_	1175	O	_
2	Conferenza	_	_	_	_	6	nsubj	_	_	1176	O	_
3	deve	_	_	_	_	6	aux	_	_	1177	O	_
4	essere	_	_	_	_	6	cop	_	_	1178	O	_
5	l'	_	_	_	_	6	det	_	_	1179	O	_
6	occasione	_	_	_	_	0	root	_	_	1180	O	_
7	per	_	_	_	_	8	mark	_	_	1181	O	_
8	aprire	_	_	_	_	6	acl	_	_	1182	O	_
9	una	_	_	_	_	10	det	_	_	1183	O	_
10	fase	_	_	_	_	8	obj	_	_	1184	O	_
11	nuova	_	_	_	_	10	amod	_	_	1185	O	_
12	,	_	_	_	_	13	punct	_	_	1186	O	_
13	sospendere	_	_	_	_	8	conj	_	_	1187	O	_
14	il	_	_	_	_	15	det	_	_	1188	O	_
15	ricorso	_	_	_	_	13	obj	_	_	1189	O	_
16-17	alle	_	_	_	_	_	_	_	_	_	_	_
16	a	_	_	_	_	18	case	_	_	1190	O	_
17	le	_	_	_	_	18	det	_	_	1191	O	_
18	armi	_	_	_	_	15	nmod	_	_	1192	O	_
19	,	_	_	_	_	20	punct	_	_	1193	O	_
20	attivare	_	_	_	_	8	conj	_	_	1194	O	_
21	un	_	_	_	_	23	det	_	_	1195	O	_
22	corposo	_	_	_	_	23	amod	_	_	1196	O	_
23	programma	_	_	_	_	20	obj	_	_	1197	O	_
24	di	_	_	_	_	25	case	_	_	1198	O	_
25	interventi	_	_	_	_	23	nmod	_	_	1199	O	_
26	umanitari	_	_	_	_	25	amod	_	_	1200	O	_
27	,	_	_	_	_	28	punct	_	_	1201	O	_
28	rilanciare	_	_	_	_	8	conj	_	_	1202	O	_
29	il	_	_	_	_	30	det	_	_	1203	O	_
30	negoziato	_	_	_	_	28	obj	_	_	1204	O	_
31	tra	_	_	_	_	33	case	_	_	1205	O	_
32	le	_	_	_	_	33	det	_	_	1206	O	_
33	parti	_	_	_	_	30	nmod	_	_	1207	O	_
34	.	_	_	_	_	6	punct	_	_	1208	O	_
# sent_id = 34
# text = Noi incoraggiamo il nostro Governo a sostenere, in ogni forma, le proposte che lì saranno avanzate dal rappresentante dell'ONU Staffan de Mistura e dall'Alto rappresentante europeo Federica Mogherini.
1	Noi	_	_	_	_	2	nsubj	_	_	1209	O	_
2	incoraggiamo	_	_	_	_	0	root	_	_	1210	O	_
3	il	_	_	_	_	5	det	_	_	1211	O	_
