ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
34	.	_	_	_	_	2	punct	_	_	893	O	_
# sent_id = 19
# text = Quindi, noi vogliamo sollecitare questa Camera a utilizzare questa discussione per fornire spunti e proposte in merito.
1	Quindi	_	_	_	_	5	advmod	_	_	894	O	_
2	,	_	_	_	_	1	punct	_	_	895	O	_
3	noi	_	_	_	_	5	nsubj	_	_	896	O	_
4	vogliamo	_	_	_	_	5	aux	_	_	897	O	_
5	sollecitare	_	_	_	_	0	root	_	_	898	O	_
6	questa	_	_	_	_	7	det	_	_	899	O	_
7	Camera	_	_	_	_	5	obj	_	_	900	O	_
8	a	_	_	_	_	9	mark	_	_	901	O	_
9	utilizzare	_	_	_	_	5	xcomp	_	_	902	O	_
10	questa	_	_	_	_	11	det	_	_	903	O	_
11	discussione	_	_	_	_	9	obj	_	_	904	O	_
12	per	_	_	_	_	13	mark	_	_	905	O	_
13	fornire	_	_	_	_	9	advcl	_	_	906	O	_
14	spunti	_	_	_	_	13	obj	_	_	907	O	_
15	e	_	_	_	_	16	cc	_	_	908	O	_
16	proposte	_	_	_	_	14	conj	_	_	909	O	_
17	in	_	_	_	_	18	case	_	_	910	O	_
18	merito	_	_	_	_	16	nmod	_	_	911	O	_
19	.	_	_	_	_	5	punct	_	_	912	O	_
# sent_id = 20
# text = Infine, ci chiediamo, per chiarire meglio, in base a quali criteri, ad esempio, si continui ad applicare alle tariffe idriche il parametro dell'adeguatezza della remunerazione del capitale investito.
1	Infine	_	_	_	_	4	advmod	_	_	913	?	?
2	,	_	_	_	_	1	punct	_	_	914	?	?
3	ci	_	_	_	_	4	iobj	_	_	915	?	?
4	chiediamo	_	_	_	_	0	root	_	_	916	?	?
5	,	_	_	_	_	4	punct	_	_	917	?	?
6	per	_	_	_	_	7	mark	_	_	918	?	?
7	chiarire	_	_	_	_	4	advcl	_	_	919	?	?
8	meglio	_	_	_	_	7	advmod	_	_	920	?	?
9	,	_	_	_	_	4	punct	_	_	921	?	?
10	in	_	_	_	_	11	case	_	_	922	?	?
11	base	_	_	_	_	20	obl	_	_	923	?	?
12	a	_	_	_	_	14	case	_	_	924	?	?
13	quali	_	_	_	_	14	det	_	_	925	?	?
14	criteri	_	_	_	_	11	nmod	_	_	926	?	?
15	,	_	_	_	_	14	punct	_	_	927	?	?
16	ad	_	_	_	_	17	case	_	_	928	?	?
17	esempio	_	_	_	_	20	obl	_	_	929	?	?
18	,	_	_	_	_	17	punct	_	_	930	?	?
19	si	_	_	_	_	20	expl:impers	_	_	931	?	?
20	continui	_	_	_	_	4	ccomp	_	_	932	?	?
21	ad	_	_	_	_	22	mark	_	_	933	?	?
22	applicare	_	_	_	_	20	xcomp	_	_	934	?	?
23-24	alle	_	_	_	_	_	_	_	_	_	_	_
23	a	_	_	_	_	25	case	_	_	935	?	?
24	le	_	_	_	_	25	det	_	_	936	?	?
25	tariffe	_	_	_	_	22	obl	_	_	937	?	?
26	idriche	_	_	_	_	25	amod	_	_	938	?	?
27	il	_	_	_	_	28	det	_	_	939	?	?
28	parametro	_	_	_	_	22	obj	_	_	940	?	?
29-30	dell'	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	941	?	?
30	l'	_	_	_	_	31	det	_	_	942	?	?
31	adeguatezza	_	_	_	_	28	nmod	_	_	943	?	?
32-33	della	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	34	case	_	_	944	?	?
33	la	_	_	_	_	34	det	_	_	945	?	?
34	remunerazione	_	_	_	_	31	nmod	_	_	946	?	?
35-36	del	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	947	?	?
36	il	_	_	_	_	37	det	_	_	948	?	?
37	capitale	_	_	_	_	34	nmod	_	_	949	?	?
38	investito	_	_	_	_	37	amod	_	_	950	?	?
39	.	_	_	_	_	4	punct	_	_	951	?	?
# sent_id = 21
# text = Da dove prende spunto la posizione di ARERA sui titoli di efficienza energetica (una posizione assunta poco tempo fa)?
1	Da	_	_	_	_	2	case	_	_	952	O	_
2	dove	_	_	_	_	3	advmod	_	_	953	O	_
3	prende	_	_	_	_	0	root	_	_	954	O	_
4	spunto	_	_	_	_	3	obj	_	_	955	O	_
5	la	_	_	_	_	6	det	_	_	956	O	_
6	posizione	_	_	_	_	3	nsubj	_	_	957	O	_
7	di	_	_	_	_	8	case	_	_	958	O	_
8	ARERA	_	_	_	_	6	nmod	_	_	959	O	_
9-10	sui	_	_	_	_	_	_	_	_	_	_	_
9	su	_	_	_	_	11	case	_	_	960	O	_
10	i	_	_	_	_	11	det	_	_	961	O	_
11	titoli	_	_	_	_	6	nmod	_	_	962	O	_
12	di	_	_	_	_	13	case	_	_	963	O	_
13	efficienza	_	_	_	_	11	nmod	_	_	964	O	_
14	energetica	_	_	_	_	13	amod	_	_	965	O	_
15	(	_	_	_	_	17	punct	_	_	966	O	_
16	una	_	_	_	_	17	det	_	_	967	O	_
17	posizione	_	_	_	_	6	nmod	_	_	968	O	_
18	assunta	_	_	_	_	17	acl	_	_	969	O	_
19	poco	_	_	_	_	20	det	_	_	970	O	_
20	tempo	_	_	_	_	18	obl	_	_	971	O	_
21	fa	_	_	_	_	20	advmod	_	_	972	O	_
22	)	_	_	_	_	17	punct	_	_	973	O	_
23	?	_	_	_	_	3	punct	_	_	974	O	_
# sent_id = 22
# text = Quali impulsi devono essere dedicati alla incentivazione dei settori di tutela ambientale, quali la depurazione delle acque e lo smaltimento virtuoso dei rifiuti?
1	Quali	_	_	_	_	2	det	_	_	975	O	_
2	impulsi	_	_	_	_	5	nsubj:pass	_	_	976	O	_
3	devono	_	_	_	_	5	aux	_	_	977	O	_
4	essere	_	_	_	_	5	aux:pass	_	_	978	O	_
5	dedicati	_	_	_	_	0	root	_	_	979	O	_
6-7	alla	_	_	_	_	_	_	_	_	_	_	_
6	a	_	_	_	_	8	case	_	_	980	O	_
7	la	_	_	_	_	8	det	_	_	981	O	_
8	incentivazione	_	_	_	_	5	obl	_	_	982	O	_
9-10	dei	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	983	O	_
10	i	_	_	_	_	11	det	_	_	984	O	_
11	settori	_	_	_	_	8	nmod	_	_	985	O	_
12	di	_	_	_	_	13	case	_	_	986	O	_
13	tutela	_	_	_	_	11	nmod	_	_	987	O	_
14	ambientale	_	_	_	_	13	amod	_	_	988	O	_
15	,	_	_	_	_	11	punct	_	_	989	O	_
16	quali	_	_	_	_	18	case	_	_	990	O	_
17	la	_	_	_	_	18	det	_	_	991	O	_
18	depurazione	_	_	_	_	11	nmod	_	_	992	O	_
19-20	delle	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	993	O	_
20	le	_	_	_	_	21	det	_	_	994	O	_
21	acque	_	_	_	_	18	nmod	_	_	995	O	_
22	e	_	_	_	_	24	cc	_	_	996	O	_
23	lo	_	_	_	_	24	det	_	_	997	O	_
24	smaltimento	_	_	_	_	18	conj	_	_	998	O	_
25	virtuoso	_	_	_	_	24	amod	_	_	999	O	_
26-27	dei	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	1000	O	_
27	i	_	_	_	_	28	det	_	_	1001	O	_
28	rifiuti	_	_	_	_	24	nmod	_	_	1002	O	_
29	?	_	_	_	_	5	punct	_	_	1003	O	_
# sent_id = 23
# text = Potrebbe essere utile inglobare direttamente alcune funzioni, attualmente demandate a GSE - gestore dei servizi energetici, nel settore delle fonti rinnovabili ed assimilati in ARERA?
1	Potrebbe	_	_	_	_	3	aux	_	_	1004	?	?
2	essere	_	_	_	_	3	cop	_	_	1005	?	?
3	utile	_	_	_	_	0	root	_	_	1006	?	?
4	inglobare	_	_	_	_	3	csubj	_	_	1007	?	?
5	direttamente	_	_	_	_	4	advmod	_	_	1008	?	?
6	alcune	_	_	_	_	7	det	_	_	1009	?	?
7	funzioni	_	_	_	_	4	obj	_	_	1010	?	?
8	,	_	_	_	_	7	punct	_	_	1011	?	?
9	attualmente	_	_	_	_	10	advmod	_	_	1012	?	?
10	demandate	_	_	_	_	7	acl	_	_	1013	?	?
11	a	_	_	_	_	12	case	_	_	1014	?	?
12	GSE	_	_	_	_	10	obl	_	_	1015	?	?
13	-	_	_	_	_	12	punct	_	_	1016	?	?
14	gestore	_	_	_	_	12	appos	_	_	1017	?	?
15-16	dei	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	1018	?	?
16	i	_	_	_	_	17	det	_	_	1019	?	?
17	servizi	_	_	_	_	14	nmod	_	_	1020	?	?
18	energetici	_	_	_	_	17	amod	_	_	1021	?	?
19	,	_	_	_	_	10	punct	_	_	1022	?	?
20-21	nel	_	_	_	_	_	_	_	_	_	_	_
20	in	_	_	_	_	22	case	_	_	1023	?	?
21	il	_	_	_	_	22	det	_	_	1024	?	?
22	settore	_	_	_	_	10	obl	_	_	1025	?	?
23-24	delle	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	1026	?	?
24	le	_	_	_	_	25	det	_	_	1027	?	?
25	fonti	_	_	_	_	22	nmod	_	_	1028	?	?
26	rinnovabili	_	_	_	_	25	amod	_	_	1029	?	?
27	ed	_	_	_	_	28	cc	_	_	1030	?	?
28	assimilati	_	_	_	_	26	conj	_	_	1031	?	?
29	in	_	_	_	_	30	case	_	_	1032	?	?
30	ARERA	_	_	_	_	28	obl	_	_	1033	?	?
31	?	_	_	_	_	3	punct	_	_	1034	?	?
# sent_id = 24
# text = Riteniamo che sia opportuno lasciare solamente al Ministero dell'economia e delle finanze la completa gestione del controllo dell'attività di ARERA stessa?
1	Riteniamo	_	_	_	_	0	root	_	_	1035	 	 
2	che	_	_	_	_	4	mark	_	_	1036	 	 
3	sia	_	_	_	_	4	cop	_	_	1037	 	 
4	opportuno	_	_	_	_	1	ccomp	_	_	1038	 	 
5	lasciare	_	_	_	_	4	csubj	_	_	1039	 	 
6	solamente	_	_	_	_	5	advmod	_	_	1040	 	 
7-8	al	_	_	_	_	_	_	_	_	_	_	_
7	a	_	_	_	_	9	case	_	_	1041	 	 
8	il	_	_	_	_	9	det	_	_	1042	 	 
9	Ministero	_	_	_	_	5	obl	_	_	1043	 	 
10-11	dell'	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	1044	 	 
11	l'	_	_	_	_	12	det	_	_	1045	 	 
12	economia	_	_	_	_	9	nmod	_	_	1046	 	 
13	e	_	_	_	_	16	cc	_	_	1047	 	 
14-15	delle	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	1048	 	 
15	le	_	_	_	_	16	det	_	_	1049	 	 
16	finanze	_	_	_	_	12	conj	_	_	1050	 	 
17	la	_	_	_	_	19	det	_	_	1051	 	 
18	completa	_	_	_	_	19	amod	_	_	1052	 	 
19	gestione	_	_	_	_	5	obj	_	_	1053	 	 
20-21	del	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	1054	 	 
21	il	_	_	_	_	22	det	_	_	1055	 	 
22	controllo	_	_	_	_	19	nmod	_	_	1056	 	 
23-24	dell'	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	1057	 	 
24	l'	_	_	_	_	25	det	_	_	1058	 	 
25	attività	_	_	_	_	22	nmod	_	_	1059	 	 
26	di	_	_	_	_	27	case	_	_	1060	 	 
27	ARERA	_	_	_	_	25	nmod	_	_	1061	 	 
28	stessa	_	_	_	_	27	amod	_	_	1062	 	 
29	?	_	_	_	_	1	punct	_	_	1063	 	 
# sent_id = 25
# text = Io vorrei ricordare, tra l'altro, che molte delle politiche in questi campi hanno degli effetti e delle ricadute immediate sull'economia reale (chiamiamola così).
1	Io	_	_	_	_	3	nsubj	_	_	1064	O	_
2	vorrei	_	_	_	_	3	aux	_	_	1065	O	_
3	ricordare	_	_	_	_	0	root	_	_	1066	O	_
4	,	_	_	_	_	3	punct	_	_	1067	O	_
5	tra	_	_	_	_	7	case	_	_	1068	O	_
6	l'	_	_	_	_	7	det	_	_	1069	O	_
7	altro	_	_	_	_	3	obl	_	_	1070	O	_
8	,	_	_	_	_	3	punct	_	_	1071	O	_
9	che	_	_	_	_	17	mark	_	_	1072	O	_
10	molte	_	_	_	_	17	nsubj	_	_	1073	O	_
11-12	delle	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	1074	O	_
12	le	_	_	_	_	13	det	_	_	1075	O	_
13	politiche	_	_	_	_	10	nmod	_	_	1076	O	_
14	in	_	_	_	_	16	case	_	_	1077	O	_
15	questi	_	_	_	_	16	det	_	_	1078	O	_
16	campi	_	_	_	_	13	nmod	_	_	1079	O	_
17	hanno	_	_	_	_	3	ccomp	_	_	1080	O	_
18-19	degli	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	1081	O	_
19	gli	_	_	_	_	20	det	_	_	1082	O	_
20	effetti	_	_	_	_	17	obl	_	_	1083	O	_
21	e	_	_	_	_	24	cc	_	_	1084	O	_
22-23	delle	_	_	_	_	_	_	_	_	_	_	_
22	di	_	_	_	_	24	case	_	_	1085	O	_
23	le	_	_	_	_	24	det	_	_	1086	O	_
24	ricadute	_	_	_	_	20	conj	_	_	1087	O	_
25	immediate	_	_	_	_	24	amod	_	_	1088	O	_
26-27	sull'	_	_	_	_	_	_	_	_	_	_	_
26	su	_	_	_	_	28	case	_	_	1089	O	_
27	l'	_	_	_	_	28	det	_	_	1090	O	_
28	economia	_	_	_	_	24	nmod	_	_	1091	O	_
29	reale	_	_	_	_	28	amod	_	_	1092	O	_
30	(	_	_	_	_	31	punct	_	_	1093	O	_
31	chiamiamola	_	_	_	_	28	advcl	_	_	1094	O	_
32	così	_	_	_	_	31	advmod	_	_	1095	O	_
33	)	_	_	_	_	31	punct	_	_	1096	O	_
34	.	_	_	_	_	3	punct	_	_	1097	O	_
# sent_id = 26
# text = Voglio portare soltanto l'esempio di quanto possa influire un sistema corretto o meno corretto di depurazione dei liquami rispetto ad attività turistiche, che costituiscono spesso gran parte dell'economia prevalente di intere regioni d'Italia.
1	Voglio	_	_	_	_	2	aux	_	_	1098	O	_
2	portare	_	_	_	_	0	root	_	_	1099	O	_
3	soltanto	_	_	_	_	2	advmod	_	_	1100	O	_
4	l'	_	_	_	_	5	det	_	_	1101	O	_
5	esempio	_	_	_	_	2	obj	_	_	1102	O	_
6	di	_	_	_	_	7	case	_	_	1103	O	_
7	quanto	_	_	_	_	5	nmod	_	_	1104	O	_
8	possa	_	_	_	_	9	aux	_	_	1105	O	_
9	influire	_	_	_	_	7	acl:relcl	_	_	1106	O	_
10	un	_	_	_	_	11	det	_	_	1107	O	_
11	sistema	_	_	_	_	9	nsubj	_	_	1108	O	_
12	corretto	_	_	_	_	11	amod	_	_	1109	O	_
13	o	_	_	_	_	15	cc	_	_	1110	O	_
14	meno	_	_	_	_	15	advmod	_	_	1111	O	_
15	corretto	_	_	_	_	12	conj	_	_	1112	O	_
16	di	_	_	_	_	17	case	_	_	1113	O	_
17	depurazione	_	_	_	_	11	nmod	_	_	1114	O	_
18-19	dei	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	1115	O	_
19	i	_	_	_	_	20	det	_	_	1116	O	_
20	liquami	_	_	_	_	17	nmod	_	_	1117	O	_
21	rispetto	_	_	_	_	23	case	_	_	1118	O	_
22	ad	_	_	_	_	21	fixed	_	_	1119	O	_
23	attività	_	_	_	_	9	obl	_	_	1120	O	_
24	turistiche	_	_	_	_	23	amod	_	_	1121	O	_
25	,	_	_	_	_	23	punct	_	_	1122	O	_
26	che	_	_	_	_	27	nsubj	_	_	1123	O	_
27	costituiscono	_	_	_	_	23	acl:relcl	_	_	1124	O	_
28	spesso	_	_	_	_	27	advmod	_	_	1125	O	_
29	gran	_	_	_	_	30	amod	_	_	1126	O	_
30	parte	_	_	_	_	27	obj	_	_	1127	O	_
31-32	dell'	_	_	_	_	_	_	_	_	_	_	_
31	di	_	_	_	_	33	case	_	_	1128	O	_
32	l'	_	_	_	_	33	det	_	_	1129	O	_
33	economia	_	_	_	_	30	nmod	_	_	1130	O	_
34	prevalente	_	_	_	_	33	amod	_	_	1131	O	_
35	di	_	_	_	_	37	case	_	_	1132	O	_
36	intere	_	_	_	_	37	amod	_	_	1133	O	_
37	regioni	_	_	_	_	33	nmod	_	_	1134	O	_
38	d'	_	_	_	_	39	case	_	_	1135	O	_
39	Italia	_	_	_	_	37	nmod	_	_	1136	O	_
40	.	_	_	_	_	2	punct	_	_	1137	O	_
# sent_id = 27
# text = E, ancora, può la politica non considerare che gli aumenti generalizzati dei costi delle utenze rappresentano per le famiglie una voce di spesa sempre meno sostenibile e non prevedere, quantomeno, un regime di controlli più serrati su tariffari e rateizzazioni nell'interesse generale?
1	E	_	_	_	_	9	cc	_	_	1138	 	 
2	,	_	_	_	_	3	punct	_	_	1139	 	 
3	ancora	_	_	_	_	9	advmod	_	_	1140	 	 
4	,	_	_	_	_	3	punct	_	_	1141	 	 
5	può	_	_	_	_	9	aux	_	_	1142	 	 
6	la	_	_	_	_	7	det	_	_	1143	 	 
7	politica	_	_	_	_	9	nsubj	_	_	1144	 	 
8	non	_	_	_	_	9	advmod	_	_	1145	 	 
9	considerare	_	_	_	_	0	root	_	_	1146	 	 
10	che	_	_	_	_	20	mark	_	_	1147	 	 
11	gli	_	_	_	_	12	det	_	_	1148	 	 
12	aumenti	_	_	_	_	20	nsubj	_	_	1149	 	 
13	generalizzati	_	_	_	_	12	amod	_	_	1150	 	 
14-15	dei	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	1151	 	 
15	i	_	_	_	_	16	det	_	_	1152	 	 
16	costi	_	_	_	_	12	nmod	_	_	1153	 	 
17-18	delle	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	1154	 	 
18	le	_	_	_	_	19	det	_	_	1155	 	 
19	utenze	_	_	_	_	16	nmod	_	_	1156	 	 
20	rappresentano	_	_	_	_	9	ccomp	_	_	1157	 	 
21	per	_	_	_	_	23	case	_	_	1158	 	 
22	le	_	_	_	_	23	det	_	_	1159	 	 
23	famiglie	_	_	_	_	20	obl	_	_	1160	 	 
24	una	_	_	_	_	25	det	_	_	1161	 	 
25	voce	_	_	_	_	20	obj	_	_	1162	 	 
26	di	_	_	_	_	27	case	_	_	1163	 	 
27	spesa	_	_	_	_	25	nmod	_	_	1164	 	 
28	sempre	_	_	_	_	29	advmod	_	_	1165	 	 
29	meno	_	_	_	_	30	advmod	_	_	1166	 	 
30	sostenibile	_	_	_	_	25	amod	_	_	1167	 	 
31	e	_	_	_	_	33	cc	_	_	1168	 	 
32	non	_	_	_	_	33	advmod	_	_	1169	 	 
33	prevedere	_	_	_	_	20	conj	_	_	1170	 	 
34	,	_	_	_	_	33	punct	_	_	1171	 	 
35	quantomeno	_	_	_	_	33	advmod	_	_	1172	 	 
36	,	_	_	_	_	33	punct	_	_	1173	 	 
37	un	_	_	_	_	38	det	_	_	1174	 	 
38	regime	_	_	_	_	33	obj	_	_	1175	 	 
39	di	_	_	_	_	40	case	_	_	1176	 	 
40	controlli	_	_	_	_	38	nmod	_	_	1177	 	 
41	più	_	_	_	_	42	advmod	_	_	1178	 	 
42	serrati	_	_	_	_	40	amod	_	_	1179	 	 
43	su	_	_	_	_	44	case	_	_	1180	 	 
44	tariffari	_	_	_	_	40	nmod	_	_	1181	 	 
45	e	_	_	_	_	46	cc	_	_	1182	 	 
46	rateizzazioni	_	_	_	_	44	conj	_	_	1183	 	 
47-48	nell'	_	_	_	_	_	_	_	_	_	_	_
47	in	_	_	_	_	49	case	_	_	1184	 	 
48	l'	_	_	_	_	49	det	_	_	1185	 	 
49	interesse	_	_	_	_	33	obl	_	_	1186	 	 
50	generale	_	_	_	_	49	amod	_	_	1187	 	 
51	?	_	_	_	_	9	punct	_	_	1188	 	 
# sent_id = 28
# text = Questa è una domanda che pongo.
1	Questa	_	_	_	_	4	nsubj	_	_	1189	O	_
2	è	_	_	_	_	4	cop	_	_	1190	O	_
3	una	_	_	_	_	4	det	_	_	1191	O	_
4	domanda	_	_	_	_	0	root	_	_	1192	O	_
5	che	_	_	_	_	6	obj	_	_	1193	O	_
6	pongo	_	_	_	_	4	acl:relcl	_	_	1194	O	_
7	.	_	_	_	_	4	punct	_	_	1195	O	_
# sent_id = 29
# text = Allora, siccome riteniamo che gli indirizzi in questione non possano essere forniti in settori così importanti con un mero strumento legislativo, che è di sua natura lento ed episodico, proporremo delle proposte precise in merito, essendo a nostra volta pronti a recepire proposte e analisi di altre forze politiche.
1	Allora	_	_	_	_	33	advmod	_	_	1196	 	 
2	,	_	_	_	_	1	punct	_	_	1197	 	 
3	siccome	_	_	_	_	4	mark	_	_	1198	 	 
4	riteniamo	_	_	_	_	33	advcl	_	_	1199	 	 
5	che	_	_	_	_	13	mark	_	_	1200	 	 
6	gli	_	_	_	_	7	det	_	_	1201	 	 
7	indirizzi	_	_	_	_	13	nsubj:pass	_	_	1202	 	 
8	in	_	_	_	_	9	case	_	_	1203	 	 
9	questione	_	_	_	_	7	nmod	_	_	1204	 	 
10	non	_	_	_	_	13	advmod	_	_	1205	 	 
11	possano	_	_	_	_	13	aux	_	_	1206	 	 
12	essere	_	_	_	_	13	aux:pass	_	_	1207	 	 
13	forniti	_	_	_	_	4	ccomp	_	_	1208	 	 
14	in	_	_	_	_	15	case	_	_	1209	 	 
15	settori	_	_	_	_	13	obl	_	_	1210	 	 
16	così	_	_	_	_	17	advmod	_	_	1211	 	 
17	importanti	_	_	_	_	15	amod	_	_	1212	 	 
18	con	_	_	_	_	21	case	_	_	1213	 	 
19	un	_	_	_	_	21	det	_	_	1214	 	 
20	mero	_	_	_	_	21	amod	_	_	1215	 	 
21	strumento	_	_	_	_	13	obl	_	_	1216	 	 
22	legislativo	_	_	_	_	21	amod	_	_	1217	 	 
23	,	_	_	_	_	21	punct	_	_	1218	 	 
24	che	_	_	_	_	29	nsubj	_	_	1219	 	 
25	è	_	_	_	_	29	cop	_	_	1220	 	 
26	di	_	_	_	_	28	case	_	_	1221	 	 
27	sua	_	_	_	_	28	det:poss	_	_	1222	 	 
28	natura	_	_	_	_	29	obl	_	_	1223	 	 
29	lento	_	_	_	_	21	acl:relcl	_	_	1224	 	 
30	ed	_	_	_	_	31	cc	_	_	1225	 	 
31	episodico	_	_	_	_	29	conj	_	_	1226	 	 
32	,	_	_	_	_	4	punct	_	_	1227	 	 
33	proporremo	_	_	_	_	0	root	_	_	1228	 	 
34-35	delle	_	_	_	_	_	_	_	_	_	_	_
34	di	_	_	_	_	36	case	_	_	1229	 	 
35	le	_	_	_	_	36	det	_	_	1230	 	 
36	proposte	_	_	_	_	33	obl	_	_	1231	 	 
37	precise	_	_	_	_	36	amod	_	_	1232	 	 
38	in	_	_	_	_	39	case	_	_	1233	 	 
39	merito	_	_	_	_	36	nmod	_	_	1234	 	 
40	,	_	_	_	_	33	punct	_	_	1235	 	 
41	essendo	_	_	_	_	45	cop	_	_	1236	 	 
42	a	_	_	_	_	44	case	_	_	1237	 	 
43	nostra	_	_	_	_	44	det:poss	_	_	1238	 	 
44	volta	_	_	_	_	45	obl	_	_	1239	 	 
45	pronti	_	_	_	_	33	advcl	_	_	1240	 	 
46	a	_	_	_	_	47	mark	_	_	1241	 	 
47	recepire	_	_	_	_	45	advcl	_	_	1242	 	 
48	proposte	_	_	_	_	47	obj	_	_	1243	 	 
49	e	_	_	_	_	50	cc	_	_	1244	 	 
50	analisi	_	_	_	_	48	conj	_	_	1245	 	 
51	di	_	_	_	_	53	case	_	_	1246	 	 
52	altre	_	_	_	_	53	amod	_	_	1247	 	 
53	forze	_	_	_	_	50	nmod	_	_	1248	 	 
54	politiche	_	_	_	_	53	amod	_	_	1249	 	 
55	.	_	_	_	_	33	punct	_	_	1250	 	 
# sent_id = 30
# text = Ma, venendo all'argomento principale della nostra discussione, dico subito che Fratelli d'Italia ha proposto un emendamento che fissa in trenta giorni e, comunque, non oltre il 31 luglio la durata della proroga stessa.
1	Ma	_	_	_	_	13	cc	_	_	1251	 	 
2	,	_	_	_	_	3	punct	_	_	1252	 	 
3	venendo	_	_	_	_	13	advcl	_	_	1253	 	 
4-5	all'	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	6	case	_	_	1254	 	 
5	l'	_	_	_	_	6	det	_	_	1255	 	 
6	argomento	_	_	_	_	3	obl	_	_	1256	 	 
7	principale	_	_	_	_	6	amod	_	_	1257	 	 
8-9	della	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	11	case	_	_	1258	 	 
9	la	_	_	_	_	11	det	_	_	1259	 	 
10	nostra	_	_	_	_	11	det:poss	_	_	1260	 	 
11	discussione	_	_	_	_	6	nmod	_	_	1261	 	 
12	,	_	_	_	_	3	punct	_	_	1262	 	 
13	dico	_	_	_	_	0	root	_	_	1263	 	 
14	subito	_	_	_	_	13	advmod	_	_	1264	 	 
15	che	_	_	_	_	20	mark	_	_	1265	 	 
16	Fratelli	_	_	_	_	20	nsubj	_	_	1266	 	 
17	d'	_	_	_	_	18	case	_	_	1267	 	 
18	Italia	_	_	_	_	16	nmod	_	_	1268	 	 
19	ha	_	_	_	_	20	aux	_	_	1269	 	 
20	proposto	_	_	_	_	13	ccomp	_	_	1270	 	 
21	un	_	_	_	_	22	det	_	_	1271	 	 
22	emendamento	_	_	_	_	20	obj	_	_	1272	 	 
23	che	_	_	_	_	24	nsubj	_	_	1273	 	 
24	fissa	_	_	_	_	22	acl:relcl	_	_	1274	 	 
25	in	_	_	_	_	27	case	_	_	1275	 	 
26	trenta	_	_	_	_	27	nummod	_	_	1276	 	 
27	giorni	_	_	_	_	24	obl	_	_	1277	 	 
28	e	_	_	_	_	35	cc	_	_	1278	 	 
29	,	_	_	_	_	35	punct	_	_	1279	 	 
30	comunque	_	_	_	_	35	advmod	_	_	1280	 	 
31	,	_	_	_	_	30	punct	_	_	1281	 	 
32	non	_	_	_	_	35	advmod	_	_	1282	 	 
33	oltre	_	_	_	_	35	case	_	_	1283	 	 
34	il	_	_	_	_	35	det	_	_	1284	 	 
35	31	_	_	_	_	24	obl	_	_	1285	 	 
36	luglio	_	_	_	_	35	flat	_	_	1286	 	 
37	la	_	_	_	_	38	det	_	_	1287	 	 
38	durata	_	_	_	_	24	obj	_	_	1288	 	 
39-40	della	_	_	_	_	_	_	_	_	_	_	_
39	di	_	_	_	_	41	case	_	_	1289	 	 
40	la	_	_	_	_	41	det	_	_	1290	 	 
41	proroga	_	_	_	_	38	nmod	_	_	1291	 	 
42	stessa	_	_	_	_	41	amod	_	_	1292	 	 
43	.	_	_	_	_	13	punct	_	_	1293	 	 
# sent_id = 31
# text = Questo emendamento nasce anche dall'aver osservato alcune criticità presenti sia nel decreto sia nel disegno di legge correlato, che derivano proprio, in modo forse anche un po' assurdo, dalle motivazioni portate a supporto del disegno di legge e contenute nella relazione tecnica.
1	Questo	_	_	_	_	2	det	_	_	1294	 	 
2	emendamento	_	_	_	_	3	nsubj	_	_	1295	 	 
3	nasce	_	_	_	_	0	root	_	_	1296	 	 
4	anche	_	_	_	_	8	advmod	_	_	1297	 	 
5-6	dall'	_	_	_	_	_	_	_	_	_	_	_
5	da	_	_	_	_	8	case	_	_	1298	 	 
6	l'	_	_	_	_	8	det	_	_	1299	 	 
7	aver	_	_	_	_	8	aux	_	_	1300	 	 
8	osservato	_	_	_	_	3	obl	_	_	1301	 	 
9	alcune	_	_	_	_	10	det	_	_	1302	 	 
